group_id,group_type,phash_hamming_threshold,sha256_or_min_pair_hamming,filename
exact-0311,exact,,9944163342a7251d410a83b7e387ad89759d8c6010a9ab83aad009119b47afdb,data/DFU/Transfer-Learning images/internetSet/b4b2e1341a7bf627a58f6ac32212ed93.jpg
exact-0312,exact,,a6571eacafab1df5555fb9ae6912c9a64bf18a530c6958e73e326a726b1071a1,data/DFU/TestSet/bleeding-under-callus-preulcerative (1).jpg
exact-0312,exact,,a6571eacafab1df5555fb9ae6912c9a64bf18a530c6958e73e326a726b1071a1,data/DFU/TestSet/bleeding-under-callus-preulcerative.jpg
exact-0312,exact,,a6571eacafab1df5555fb9ae6912c9a64bf18a530c6958e73e326a726b1071a1,data/DFU/Transfer-Learning images/internetSet/bleeding-under-callus-preulcerative (1).jpg
exact-0312,exact,,a6571eacafab1df5555fb9ae6912c9a64bf18a530c6958e73e326a726b1071a1,data/DFU/Transfer-Learning images/internetSet/bleeding-under-callus-preulcerative.jpg
exact-0313,exact,,7d96a3ab3551940c1334ba8111e1f675cfbe0cf7c005d3aaa7fb2ac2ae67f241,data/DFU/TestSet/complex_wound_management.jpg
exact-0313,exact,,7d96a3ab3551940c1334ba8111e1f675cfbe0cf7c005d3aaa7fb2ac2ae67f241,data/DFU/Transfer-Learning images/internetSet/complex_wound_management.jpg
exact-0314,exact,,237b6603958105c2f99c04bbd1857e00ab8369d07c0f160d78309137d6d0fe7a,data/DFU/TestSet/corn-1200x820.jpg
exact-0314,exact,,237b6603958105c2f99c04bbd1857e00ab8369d07c0f160d78309137d6d0fe7a,data/DFU/Transfer-Learning images/internetSet/corn-1200x820.jpg
exact-0315,exact,,8165f5f568d107edd72982030f1cfc8f138afb61f9784c8fb27819b48232461c,data/DFU/TestSet/corns.jpg
exact-0315,exact,,8165f5f568d107edd72982030f1cfc8f138afb61f9784c8fb27819b48232461c,data/DFU/Transfer-Learning images/internetSet/corns.jpg
exact-0316,exact,,ef9fa0d5438cb8ac6c430aa55f6f21540d72f05beb45c718b59440a7abf13050,data/DFU/TestSet/corns2.gif
exact-0316,exact,,ef9fa0d5438cb8ac6c430aa55f6f21540d72f05beb45c718b59440a7abf13050,data/DFU/Transfer-Learning images/internetSet/corns2.gif
exact-0317,exact,,a8368c02406aec278ec1648865bd1b32049e89e03dc5bd701e74ea704c28e0b9,data/DFU/TestSet/diabetic foot ulcer..jpg
exact-0317,exact,,a8368c02406aec278ec1648865bd1b32049e89e03dc5bd701e74ea704c28e0b9,data/DFU/Transfer-Learning images/internetSet/diabetic foot ulcer..jpg
exact-0317,exact,,a8368c02406aec278ec1648865bd1b32049e89e03dc5bd701e74ea704c28e0b9,data/DFU/Transfer-Learning images/Wound Images2/diabetic foot ulcer..jpg
exact-0318,exact,,2c1b176107209df0db7bf0d1b0428a8602d2128a06159336082bafee2e18c44d,data/DFU/TestSet/diabetic-foot-ulcer (1).jpg
exact-0318,exact,,2c1b176107209df0db7bf0d1b0428a8602d2128a06159336082bafee2e18c44d,data/DFU/Transfer-Learning images/internetSet/diabetic-foot-ulcer (1).jpg
exact-0319,exact,,8cb50a82deacd16f2722ea7eb1f1f1abbde415b50f4bead22f47080e7ec36bf0,data/DFU/TestSet/diabetic-foot-ulcer-pictures-5 (1).jpg
exact-0319,exact,,8cb50a82deacd16f2722ea7eb1f1f1abbde415b50f4bead22f47080e7ec36bf0,data/DFU/Transfer-Learning images/internetSet/diabetic-foot-ulcer-pictures-5 (1).jpg
exact-0320,exact,,19ebd49b1fbd18ede0bb1f0ae8a5763e462974dc6fef1b14299fd5c283f494c6,data/DFU/TestSet/diabetic-foot-ulcer-pictures-5.jpg
exact-0320,exact,,19ebd49b1fbd18ede0bb1f0ae8a5763e462974dc6fef1b14299fd5c283f494c6,data/DFU/Transfer-Learning images/internetSet/diabetic-foot-ulcer-pictures-5.jpg
exact-0321,exact,,e2ebb9a43027cdc29000b0e2c30742921dba44a38fa3ddd5e43c5f02515140c1,data/DFU/TestSet/diabetic-foot-ulcer-pictures.jpg
exact-0321,exact,,e2ebb9a43027cdc29000b0e2c30742921dba44a38fa3ddd5e43c5f02515140c1,data/DFU/Transfer-Learning images/internetSet/diabetic-foot-ulcer-pictures.jpg
exact-0322,exact,,0af4732d5bb7f3693f9a2cd12afb38e2a93b3a4971dce161ab1cd4c35c892cca,data/DFU/TestSet/diabetic-foot-ulcer.jpg
exact-0322,exact,,0af4732d5bb7f3693f9a2cd12afb38e2a93b3a4971dce161ab1cd4c35c892cca,data/DFU/Transfer-Learning images/internetSet/diabetic-foot-ulcer.jpg
exact-0323,exact,,fc626535ffb299febe4d221069433a4f669edec5825fe59d518fdfd0ab8a9a6c,data/DFU/TestSet/diabetic-foot-ulcer_opt.jpg
exact-0323,exact,,fc626535ffb299febe4d221069433a4f669edec5825fe59d518fdfd0ab8a9a6c,data/DFU/Transfer-Learning images/internetSet/diabetic-foot-ulcer_opt.jpg
exact-0323,exact,,fc626535ffb299febe4d221069433a4f669edec5825fe59d518fdfd0ab8a9a6c,data/DFU/Transfer-Learning images/Wound Images2/diabetic-foot-ulcer_opt.jpg
exact-0324,exact,,5cef0ad61b444425d964668e472c657e986182d5f104ae5c681bc33daf8d6fd1,data/DFU/TestSet/diabetic-foot-ulcers-selective-focus-260nw-422934313 (1).webp
exact-0324,exact,,5cef0ad61b444425d964668e472c657e986182d5f104ae5c681bc33daf8d6fd1,data/DFU/TestSet/diabetic-foot-ulcers-selective-focus-260nw-422934313.webp
exact-0324,exact,,5cef0ad61b444425d964668e472c657e986182d5f104ae5c681bc33daf8d6fd1,data/DFU/Transfer-Learning images/internetSet/diabetic-foot-ulcers-selective-focus-260nw-422934313 (1).webp
exact-0324,exact,,5cef0ad61b444425d964668e472c657e986182d5f104ae5c681bc33daf8d6fd1,data/DFU/Transfer-Learning images/internetSet/diabetic-foot-ulcers-selective-focus-260nw-422934313.webp
exact-0325,exact,,1237b2e6e08607323fda950a1bc8ba7cce2fb8cc40c40496d1433855cb8cf771,data/DFU/TestSet/diabetic-ulcer-diseases-feet-CT3FE6.jpg
exact-0325,exact,,1237b2e6e08607323fda950a1bc8ba7cce2fb8cc40c40496d1433855cb8cf771,data/DFU/Transfer-Learning images/internetSet/diabetic-ulcer-diseases-feet-CT3FE6.jpg
exact-0326,exact,,c9baaced5e6ae1b462f6429c5445239c41827c27ed61bf16d80d8c9196581815,data/DFU/TestSet/diabetic_foot_ulcer.jpg
exact-0326,exact,,c9baaced5e6ae1b462f6429c5445239c41827c27ed61bf16d80d8c9196581815,data/DFU/Transfer-Learning images/internetSet/diabetic_foot_ulcer.jpg
exact-0327,exact,,6ccd2b9fdec40264a85fdc939a02ec92abb6f7ee2978f18d69789c9fb4902300,data/DFU/TestSet/diabetische.jpg
exact-0327,exact,,6ccd2b9fdec40264a85fdc939a02ec92abb6f7ee2978f18d69789c9fb4902300,data/DFU/Transfer-Learning images/internetSet/diabetische.jpg
exact-0328,exact,,258dd860255c33c8be4aba4f8f26f6cfe70a4b7a125c63e7a5827adf84bbc327,data/DFU/TestSet/diabetoc-foot-ulcer.jpg
exact-0328,exact,,258dd860255c33c8be4aba4f8f26f6cfe70a4b7a125c63e7a5827adf84bbc327,data/DFU/Transfer-Learning images/internetSet/diabetoc-foot-ulcer.jpg
exact-0329,exact,,eaf9a2a3cfdb721ca94309355b73017e5b39f046070a7c43b987d32fe9f0713e,data/DFU/TestSet/display.jpg
exact-0329,exact,,eaf9a2a3cfdb721ca94309355b73017e5b39f046070a7c43b987d32fe9f0713e,data/DFU/Transfer-Learning images/internetSet/display.jpg
exact-0330,exact,,9f702372fdad5b13157f0d1c4bb8134ee380defec83c314fb3bb8f171f77bbf9,data/DFU/TestSet/download (1).jpg
exact-0330,exact,,9f702372fdad5b13157f0d1c4bb8134ee380defec83c314fb3bb8f171f77bbf9,data/DFU/Transfer-Learning images/internetSet/download (1).jpg
exact-0331,exact,,05ba4963dae6e48ed8189342b2fc09a0bbedfec8107a84bfce769838981b8692,data/DFU/TestSet/download.jpg
exact-0331,exact,,05ba4963dae6e48ed8189342b2fc09a0bbedfec8107a84bfce769838981b8692,data/DFU/Transfer-Learning images/internetSet/download.jpg
exact-0332,exact,,6c49738b16f78604cbabdab7a20aca4dc2f1e418134171f0813c3abfbab4014b,data/DFU/TestSet/e8511b3d622ba7d21d0b7749ff2111b9.jpg
exact-0332,exact,,6c49738b16f78604cbabdab7a20aca4dc2f1e418134171f0813c3abfbab4014b,data/DFU/Transfer-Learning images/internetSet/e8511b3d622ba7d21d0b7749ff2111b9.jpg
exact-0333,exact,,8b267360eff7cdd0063529856b85a8c25bb91fe6ed853e141e70229497663df0,data/DFU/TestSet/fca6301733db7bae3970f6a2db215b30.jpg
exact-0333,exact,,8b267360eff7cdd0063529856b85a8c25bb91fe6ed853e141e70229497663df0,data/DFU/Transfer-Learning images/internetSet/fca6301733db7bae3970f6a2db215b30.jpg
exact-0334,exact,,52846a427cb780ef49e52f010629a8a555d963e33fd5db11181e579c502ee8b6,data/DFU/TestSet/feat_footulcer_cellul_1110_127752_127753.jpg
exact-0334,exact,,52846a427cb780ef49e52f010629a8a555d963e33fd5db11181e579c502ee8b6,data/DFU/Transfer-Learning images/internetSet/feat_footulcer_cellul_1110_127752_127753.jpg
exact-0335,exact,,822a851c5df0907d65b74b86d60dc6b4cc2cc078db2e74ad7c999797493bbc15,data/DFU/TestSet/feat_footulcer_necro_1110_127573.jpg
exact-0335,exact,,822a851c5df0907d65b74b86d60dc6b4cc2cc078db2e74ad7c999797493bbc15,data/DFU/Transfer-Learning images/internetSet/feat_footulcer_necro_1110_127573.jpg
exact-0336,exact,,e24ea7c6af4e58d7618b1aa3ed661adfd97776664a21324b97c8eff27aeed2eb,data/DFU/TestSet/fig1.jpg
exact-0336,exact,,e24ea7c6af4e58d7618b1aa3ed661adfd97776664a21324b97c8eff27aeed2eb,data/DFU/Transfer-Learning images/internetSet/fig1.jpg
exact-0337,exact,,a2389b441dd41f2b26d375c23e1cab84124a17c124ac1a9c74f006527157ed45,data/DFU/TestSet/foot-doctor-for-corn-callus-treatment.png
exact-0337,exact,,a2389b441dd41f2b26d375c23e1cab84124a17c124ac1a9c74f006527157ed45,data/DFU/Transfer-Learning images/internetSet/foot-doctor-for-corn-callus-treatment.png
exact-0338,exact,,1d74cbe1549265f6cd8e7931b2ea478e5d2fc3797f31e1b93b9372d2cc3b7d13,data/DFU/TestSet/foot-ulcer-217x300.jpg
exact-0338,exact,,1d74cbe1549265f6cd8e7931b2ea478e5d2fc3797f31e1b93b9372d2cc3b7d13,data/DFU/Transfer-Learning images/internetSet/foot-ulcer-217x300.jpg
exact-0339,exact,,31045672afa0019593dcdad681655c992058ec02dba31ed9432156bdd90e5e75,data/DFU/TestSet/foot-ulcer-pic (1).png
exact-0339,exact,,31045672afa0019593dcdad681655c992058ec02dba31ed9432156bdd90e5e75,data/DFU/Transfer-Learning images/internetSet/foot-ulcer-pic (1).png
exact-0340,exact,,648773f0a7d3ea1e52ca597f1c94d76844155c8dd48015d8fa945d65f61f66a8,data/DFU/TestSet/foot-ulcer-pic.png
exact-0340,exact,,648773f0a7d3ea1e52ca597f1c94d76844155c8dd48015d8fa945d65f61f66a8,data/DFU/Transfer-Learning images/internetSet/foot-ulcer-pic.png
exact-0341,exact,,2c8e670ec7cbb18cba88c432f6812015f9e459658162a53f023e8c5e998de0fd,data/DFU/TestSet/foot_ulcer_5.jpg
exact-0341,exact,,2c8e670ec7cbb18cba88c432f6812015f9e459658162a53f023e8c5e998de0fd,data/DFU/Transfer-Learning images/internetSet/foot_ulcer_5.jpg
exact-0342,exact,,040d0420fd715330027c775da568cc5bf3236491f78a7e068e8bd4c890fb5331,data/DFU/TestSet/hallux-IPJ-ulcer-post1A.jpg
exact-0342,exact,,040d0420fd715330027c775da568cc5bf3236491f78a7e068e8bd4c890fb5331,data/DFU/Transfer-Learning images/internetSet/hallux-IPJ-ulcer-post1A.jpg
exact-0343,exact,,f7f9e7b8bc92329ed1e7afec09b96c463f6a3eb27a10fc5eb51d0c3aadb305cf,data/DFU/TestSet/honey1.jpg
exact-0343,exact,,f7f9e7b8bc92329ed1e7afec09b96c463f6a3eb27a10fc5eb51d0c3aadb305cf,data/DFU/Transfer-Learning images/internetSet/honey1.jpg
exact-0344,exact,,85cb933e675feed5b9480e3c4f688e32c3a3b826a07156a637081bb26bdc4e10,data/DFU/TestSet/how-to-heal-a-diabetic-foot-ulcer-700393-2.jpg
exact-0344,exact,,85cb933e675feed5b9480e3c4f688e32c3a3b826a07156a637081bb26bdc4e10,data/DFU/Transfer-Learning images/internetSet/how-to-heal-a-diabetic-foot-ulcer-700393-2.jpg
exact-0345,exact,,cc59e890dbe25b3ec76ff2cf252589771d22849156a64e59f7a5a71f85450d33,data/DFU/TestSet/image1.jpeg
exact-0345,exact,,cc59e890dbe25b3ec76ff2cf252589771d22849156a64e59f7a5a71f85450d33,data/DFU/Transfer-Learning images/internetSet/image1.jpeg
exact-0346,exact,,1b6e8c883537ef9235ee9850d8fe9465e4ad337b36fe407310c9ff07525a8904,data/DFU/TestSet/image3.jpeg
exact-0346,exact,,1b6e8c883537ef9235ee9850d8fe9465e4ad337b36fe407310c9ff07525a8904,data/DFU/Transfer-Learning images/internetSet/image3.jpeg
exact-0346,exact,,1b6e8c883537ef9235ee9850d8fe9465e4ad337b36fe407310c9ff07525a8904,data/DFU/Transfer-Learning images/Wound Images2/image3.jpeg
exact-0347,exact,,995f11fecbb23708fdda1faa1b6f23196c5d56878658db8279e022753a7e21b2,data/DFU/TestSet/image4.jpeg
exact-0347,exact,,995f11fecbb23708fdda1faa1b6f23196c5d56878658db8279e022753a7e21b2,data/DFU/Transfer-Learning images/internetSet/image4.jpeg
exact-0348,exact,,527e5466cd2a70de43d79aa6222205526e98a7e950ebd55a4b6af07dfef55580,data/DFU/TestSet/images (1).jpg
exact-0348,exact,,527e5466cd2a70de43d79aa6222205526e98a7e950ebd55a4b6af07dfef55580,data/DFU/Transfer-Learning images/internetSet/images (1).jpg
exact-0349,exact,,1de491df298a6a6f75e722759fb7351a9e69188a189089958b47c11d9b0348af,data/DFU/TestSet/images (10).jpg
exact-0349,exact,,1de491df298a6a6f75e722759fb7351a9e69188a189089958b47c11d9b0348af,data/DFU/Transfer-Learning images/internetSet/images (10).jpg
exact-0350,exact,,96585c1f4c0e1478e48328bcf5742dc0f3e202c664f3e6b961b4b8084892ba74,data/DFU/TestSet/images (11).jpg
exact-0350,exact,,96585c1f4c0e1478e48328bcf5742dc0f3e202c664f3e6b961b4b8084892ba74,data/DFU/Transfer-Learning images/internetSet/images (11).jpg
exact-0351,exact,,6dd35d2b39d1eb2c700e456e9b2e18fe1c960f391abb4b6f6d4bff7d913abfed,data/DFU/TestSet/images (12).jpg
exact-0351,exact,,6dd35d2b39d1eb2c700e456e9b2e18fe1c960f391abb4b6f6d4bff7d913abfed,data/DFU/Transfer-Learning images/internetSet/images (12).jpg
exact-0352,exact,,096c0aa33484ca36e275843e99fc8f3ec8478b4afc56dbe684044f2a1259cb67,data/DFU/TestSet/images (13).jpg
exact-0352,exact,,096c0aa33484ca36e275843e99fc8f3ec8478b4afc56dbe684044f2a1259cb67,data/DFU/Transfer-Learning images/internetSet/images (13).jpg
exact-0352,exact,,096c0aa33484ca36e275843e99fc8f3ec8478b4afc56dbe684044f2a1259cb67,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T124320.491.jpg
exact-0353,exact,,3632cc695ed975d4587d36066967f6f8e3829db7f4e2721db46e340735b1ffc4,data/DFU/TestSet/images (14).jpg
exact-0353,exact,,3632cc695ed975d4587d36066967f6f8e3829db7f4e2721db46e340735b1ffc4,data/DFU/Transfer-Learning images/internetSet/images (14).jpg
exact-0354,exact,,21b75131d2c173bc6b8e29798398e7eeaed2331066aa41eff679f7c8cde78607,data/DFU/TestSet/images (15).jpg
exact-0354,exact,,21b75131d2c173bc6b8e29798398e7eeaed2331066aa41eff679f7c8cde78607,data/DFU/Transfer-Learning images/internetSet/images (15).jpg
exact-0355,exact,,68e99564b680bba6bdd73f34adbf478752c6f49b225b1c2790153adb8955e80f,data/DFU/TestSet/images (16).jpg
exact-0355,exact,,68e99564b680bba6bdd73f34adbf478752c6f49b225b1c2790153adb8955e80f,data/DFU/Transfer-Learning images/internetSet/images (16).jpg
exact-0356,exact,,8c6d065ae505f6dbb94f6965f7fb6c9db48f3c5d5c777d9130f46a2a0aabd07b,data/DFU/TestSet/images (17).jpg
exact-0356,exact,,8c6d065ae505f6dbb94f6965f7fb6c9db48f3c5d5c777d9130f46a2a0aabd07b,data/DFU/Transfer-Learning images/internetSet/images (17).jpg
exact-0357,exact,,68bde03e4aee13153e2387a54c06d65014c0a3cb6ec2a8c860ea95866037a5b7,data/DFU/TestSet/images (18).jpg
exact-0357,exact,,68bde03e4aee13153e2387a54c06d65014c0a3cb6ec2a8c860ea95866037a5b7,data/DFU/Transfer-Learning images/internetSet/images (18).jpg
exact-0358,exact,,106599ca9aea571733f4980d3d4c98d193c33dde6a1c3ddbd0c0669362030741,data/DFU/TestSet/images (19).jpg
exact-0358,exact,,106599ca9aea571733f4980d3d4c98d193c33dde6a1c3ddbd0c0669362030741,data/DFU/Transfer-Learning images/internetSet/images (19).jpg
exact-0359,exact,,c4acd4302ec04fa3b9ab0a145b757f969b48ed0982e4b9a0fe1952c9bcea6bb4,data/DFU/TestSet/images (2).jpg
exact-0359,exact,,c4acd4302ec04fa3b9ab0a145b757f969b48ed0982e4b9a0fe1952c9bcea6bb4,data/DFU/Transfer-Learning images/internetSet/images (2).jpg
exact-0360,exact,,f1366cd91bfdf4e9ed86396e26be5a706ec9d44873a4396c048f16f3e23b41ee,data/DFU/TestSet/images (20).jpg
exact-0360,exact,,f1366cd91bfdf4e9ed86396e26be5a706ec9d44873a4396c048f16f3e23b41ee,data/DFU/Transfer-Learning images/internetSet/images (20).jpg
exact-0361,exact,,00bb36f5da1ed3eb72578dc99171854aee069e2a1aee41f21d5f7a4151d86d09,data/DFU/TestSet/images (21).jpg
exact-0361,exact,,00bb36f5da1ed3eb72578dc99171854aee069e2a1aee41f21d5f7a4151d86d09,data/DFU/Transfer-Learning images/internetSet/images (21).jpg
exact-0361,exact,,00bb36f5da1ed3eb72578dc99171854aee069e2a1aee41f21d5f7a4151d86d09,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T115852.811.jpg
exact-0361,exact,,00bb36f5da1ed3eb72578dc99171854aee069e2a1aee41f21d5f7a4151d86d09,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T122951.897.jpg
exact-0361,exact,,00bb36f5da1ed3eb72578dc99171854aee069e2a1aee41f21d5f7a4151d86d09,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T125035.330.jpg
exact-0362,exact,,d123dc4e633b16cc8fe1c305ca7b097e4d8bc8469766617d9768b1416c1baeb6,data/DFU/TestSet/images (22).jpg
exact-0362,exact,,d123dc4e633b16cc8fe1c305ca7b097e4d8bc8469766617d9768b1416c1baeb6,data/DFU/Transfer-Learning images/internetSet/images (22).jpg
exact-0363,exact,,2a9de6075c561317f807453b7435972daba7ed4be1404d830af06f300b01d529,data/DFU/TestSet/images (23).jpg
exact-0363,exact,,2a9de6075c561317f807453b7435972daba7ed4be1404d830af06f300b01d529,data/DFU/Transfer-Learning images/internetSet/images (23).jpg
exact-0364,exact,,3f2ae4e5c7b6da263d435a83e9d579b8d9704dc3a253e77b6c2a60b1455650e6,data/DFU/TestSet/images (24).jpg
exact-0364,exact,,3f2ae4e5c7b6da263d435a83e9d579b8d9704dc3a253e77b6c2a60b1455650e6,data/DFU/Transfer-Learning images/internetSet/images (24).jpg
exact-0364,exact,,3f2ae4e5c7b6da263d435a83e9d579b8d9704dc3a253e77b6c2a60b1455650e6,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T123615.474.jpg
exact-0365,exact,,412545be75a36b54d07ce0f3eb8b4c8ffe808acb841ebe6a5568e5864ac543c3,data/DFU/TestSet/images (25).jpg
exact-0365,exact,,412545be75a36b54d07ce0f3eb8b4c8ffe808acb841ebe6a5568e5864ac543c3,data/DFU/Transfer-Learning images/internetSet/images (25).jpg
exact-0366,exact,,ab2246a3428474979bcf3b1997365b0f3a5f66e3e099a0ed354f91e8bd5799a0,data/DFU/TestSet/images (26).jpg
exact-0366,exact,,ab2246a3428474979bcf3b1997365b0f3a5f66e3e099a0ed354f91e8bd5799a0,data/DFU/Transfer-Learning images/internetSet/images (26).jpg
exact-0367,exact,,c3f79664667c93b9cdbdb78022bca9e6080dcacaf3a1b43a714814059933b4d4,data/DFU/TestSet/images (27).jpg
exact-0367,exact,,c3f79664667c93b9cdbdb78022bca9e6080dcacaf3a1b43a714814059933b4d4,data/DFU/Transfer-Learning images/internetSet/images (27).jpg
exact-0368,exact,,3f47a10cd7bad01585395cae63083c6e41637324592f7d8d43729b8e6de31a63,data/DFU/TestSet/images (28).jpg
exact-0368,exact,,3f47a10cd7bad01585395cae63083c6e41637324592f7d8d43729b8e6de31a63,data/DFU/Transfer-Learning images/internetSet/images (28).jpg
exact-0368,exact,,3f47a10cd7bad01585395cae63083c6e41637324592f7d8d43729b8e6de31a63,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T120437.961.jpg
exact-0368,exact,,3f47a10cd7bad01585395cae63083c6e41637324592f7d8d43729b8e6de31a63,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T124931.379.jpg
exact-0369,exact,,b110c663322ef5830fdfb57787aab6680bb16cff9395a6d15da7501c8c791717,data/DFU/TestSet/images (29).jpg
exact-0369,exact,,b110c663322ef5830fdfb57787aab6680bb16cff9395a6d15da7501c8c791717,data/DFU/Transfer-Learning images/internetSet/images (29).jpg
exact-0370,exact,,87ad0e05a2c72d507e3331c5a465a91a2969f8124535dcac916827232f27f8d1,data/DFU/TestSet/images (3).jpg
exact-0370,exact,,87ad0e05a2c72d507e3331c5a465a91a2969f8124535dcac916827232f27f8d1,data/DFU/Transfer-Learning images/internetSet/images (3).jpg
exact-0371,exact,,0215e9231bff2596579699dbd85cdeb67e40c882cc9614ff598b23680f6660e5,data/DFU/TestSet/images (30).jpg
exact-0371,exact,,0215e9231bff2596579699dbd85cdeb67e40c882cc9614ff598b23680f6660e5,data/DFU/Transfer-Learning images/internetSet/images (30).jpg
exact-0372,exact,,171af8d06769d330a9edca509fdf9c4a550a6856397b185a0d69abc9a29fdeb6,data/DFU/TestSet/images (31).jpg
exact-0372,exact,,171af8d06769d330a9edca509fdf9c4a550a6856397b185a0d69abc9a29fdeb6,data/DFU/Transfer-Learning images/internetSet/images (31).jpg
exact-0373,exact,,d99534db815a376b461402c81fdf5868c7776c013597bc2828ddee0a458e7acf,data/DFU/TestSet/images (32).jpg
exact-0373,exact,,d99534db815a376b461402c81fdf5868c7776c013597bc2828ddee0a458e7acf,data/DFU/Transfer-Learning images/internetSet/images (32).jpg
exact-0374,exact,,2ecacf671635065add4bc6d124aafb8c609bd4682fb82509776656306b4b24fe,data/DFU/TestSet/images (33).jpg
exact-0374,exact,,2ecacf671635065add4bc6d124aafb8c609bd4682fb82509776656306b4b24fe,data/DFU/Transfer-Learning images/internetSet/images (33).jpg
exact-0375,exact,,07e795a4b217e5aae46bfed7d59c336b2c2b5d9df7c01fbc468f388554ad53ba,data/DFU/TestSet/images (34).jpg
exact-0375,exact,,07e795a4b217e5aae46bfed7d59c336b2c2b5d9df7c01fbc468f388554ad53ba,data/DFU/Transfer-Learning images/internetSet/images (34).jpg
exact-0376,exact,,faac30ed2748f5a7562a2b77b09b1d2414e32988aaf1e6fe71b92661a217480a,data/DFU/TestSet/images (35).jpg
exact-0376,exact,,faac30ed2748f5a7562a2b77b09b1d2414e32988aaf1e6fe71b92661a217480a,data/DFU/Transfer-Learning images/internetSet/images (35).jpg
exact-0377,exact,,4be81354f4ae90ca412e4594d4a308ad84a09c57fad365a367cf548ba572abc8,data/DFU/TestSet/images (4).jpg
exact-0377,exact,,4be81354f4ae90ca412e4594d4a308ad84a09c57fad365a367cf548ba572abc8,data/DFU/Transfer-Learning images/internetSet/images (4).jpg
exact-0378,exact,,ba42a030bef4b7d1b08b81ccd3491c2c5950c8a3766980aaa675d2a77d35050f,data/DFU/TestSet/images (5).jpg
exact-0378,exact,,ba42a030bef4b7d1b08b81ccd3491c2c5950c8a3766980aaa675d2a77d35050f,data/DFU/Transfer-Learning images/internetSet/images (5).jpg
exact-0379,exact,,d72758db2b74745bb77a21d754ec2099aeccec2664192017adac45ad70c9e4cf,data/DFU/TestSet/images (6).jpg
exact-0379,exact,,d72758db2b74745bb77a21d754ec2099aeccec2664192017adac45ad70c9e4cf,data/DFU/Transfer-Learning images/internetSet/images (6).jpg
exact-0380,exact,,0448b6365dd7a37711148304d88ee7000defc6d80a4250ca89da93a418cc2b9d,data/DFU/TestSet/images (7).jpg
exact-0380,exact,,0448b6365dd7a37711148304d88ee7000defc6d80a4250ca89da93a418cc2b9d,data/DFU/Transfer-Learning images/internetSet/images (7).jpg
exact-0381,exact,,cae295838c76a54f9255f5ec2bbda0d1c6b65b03324b7c673ce2982590bf11b5,data/DFU/TestSet/images (8).jpg
exact-0381,exact,,cae295838c76a54f9255f5ec2bbda0d1c6b65b03324b7c673ce2982590bf11b5,data/DFU/Transfer-Learning images/internetSet/images (8).jpg
exact-0382,exact,,ea6b43f50dbc7d1d14b62f46bc37bf963fe857972c1ac33fac526415a1e21233,data/DFU/TestSet/images (9).jpg
exact-0382,exact,,ea6b43f50dbc7d1d14b62f46bc37bf963fe857972c1ac33fac526415a1e21233,data/DFU/Transfer-Learning images/internetSet/images (9).jpg
exact-0383,exact,,7c5f34cc5bcfdf163045637fc0cf37f9a32030f1274ad4371292ccd0b674a183,data/DFU/TestSet/images.jpg
exact-0383,exact,,7c5f34cc5bcfdf163045637fc0cf37f9a32030f1274ad4371292ccd0b674a183,data/DFU/Transfer-Learning images/internetSet/images.jpg
exact-0384,exact,,6b021c0256962eae63c191afd9e480fd67dd78cd74287fbc4042b09e8ebf1c5c,data/DFU/TestSet/lesioni-piede-diabetico_01.jpg
exact-0384,exact,,6b021c0256962eae63c191afd9e480fd67dd78cd74287fbc4042b09e8ebf1c5c,data/DFU/Transfer-Learning images/internetSet/lesioni-piede-diabetico_01.jpg
exact-0385,exact,,eaec9e7890bd9527c7b3902980ea46603d8aa090c2acc99dfe671c89afb88907,data/DFU/TestSet/m5_05.jpg
exact-0385,exact,,eaec9e7890bd9527c7b3902980ea46603d8aa090c2acc99dfe671c89afb88907,data/DFU/Transfer-Learning images/internetSet/m5_05.jpg
exact-0386,exact,,beef05b2320224b6d4524d5ece4d8b8ca9645ab8922dbacb8e196e9ccbaa2864,data/DFU/TestSet/maxresdefault.jpg
exact-0386,exact,,beef05b2320224b6d4524d5ece4d8b8ca9645ab8922dbacb8e196e9ccbaa2864,data/DFU/Transfer-Learning images/internetSet/maxresdefault.jpg
exact-0387,exact,,20f7a3bd33cdb0bc6e1beb3b5253a69eece74560e14ed3a32f9cffaba64a82d0,data/DFU/TestSet/pre-ulceration (1).jpg
exact-0387,exact,,20f7a3bd33cdb0bc6e1beb3b5253a69eece74560e14ed3a32f9cffaba64a82d0,data/DFU/TestSet/pre-ulceration.jpg
exact-0387,exact,,20f7a3bd33cdb0bc6e1beb3b5253a69eece74560e14ed3a32f9cffaba64a82d0,data/DFU/Transfer-Learning images/internetSet/pre-ulceration (1).jpg
exact-0387,exact,,20f7a3bd33cdb0bc6e1beb3b5253a69eece74560e14ed3a32f9cffaba64a82d0,data/DFU/Transfer-Learning images/internetSet/pre-ulceration.jpg
